Date,DIF,DEA,MACD,CCI,W&R,S1,S2,SAR,RSI1,RSI2,K,D,J,BOLL,UPPER,LOWER,K1,D1,PDI,MDI,ADX,ADXR,DDI,ADDI,AD,PSY,TRIX,TRMA,end,begin,highest,lowest,closing_price_down,swing,contract_volume,contract_position,one,two,three,all_v,all_p,delta
41799,0.0000,0.4506,0.0295,0.00,0.00,103.25,99.42,100.25,27.91,36.56,28.92,42.38,0.00,102.41,0.00,99.61,29.87,52.60,16.96,0.00,24.78,32.04,-0.05,-0.09,-0.13,25.00,-0.11,-0.11,104.54,102.78,104.57,102.62,1.702500243,1.8970717,233004,249200,0.89,1.9,3,570455,1282123,-0.18
40830,0.0000,-1.1261,1.7292,0.00,0.00,102.34,100.37,101.45,72.52,65.65,77.29,66.84,0.00,98.80,0.00,94.93,82.26,63.17,26.08,0.00,39.11,42.08,-0.04,0.11,0.20,66.67,0.35,0.40,86.8,84.47,87.42,83.77,3.051169417,4.333372908,249330,108514,-0.2,-0.3,-0.42,570752,966107,-1.1
41501,0.0000,1.2127,-0.3145,0.00,0.00,104.19,101.18,101.46,30.79,36.72,38.59,35.97,0.00,104.76,0.00,100.02,51.37,32.35,17.74,0.00,24.38,23.27,-0.28,-0.22,-0.28,16.67,-0.19,-0.15,107.16,106.98,107.87,106.6,0.243217961,1.188026193,243665,146688,0.26,1.41,2.93,570975,1275660,0.77
41471,0.0000,2.2444,1.2958,0.00,0.00,104.75,107.13,108.50,57.80,56.92,53.21,56.23,0.00,106.86,0.00,103.61,51.13,62.02,22.42,0.00,19.76,18.50,0.03,0.06,0.12,50.00,0.11,0.08,105.96,106.44,107.18,105.66,-0.479008171,1.427632197,251268,136355,0.26,1.74,3.24,572070,1272248,0.81
39520,4.0019,3.2397,1.5244,0.00,0.00,110.30,116.05,119.97,67.24,64.09,63.98,58.69,0.00,114.90,121.72,108.09,39.02,51.49,25.57,0.00,21.37,54.30,0.24,0.28,0.40,58.33,0.40,0.48,110.33,110.06,111,108.76,0.372998544,2.037845706,281932,207719,1.16,2.39,3.43,572336,1129036,-0.03
41831,-0.5265,0.0000,-1.2753,-155.48,99.13,92.68,0.00,0.00,0.00,0.00,0.00,0.00,40.11,0.00,99.24,0.00,0.00,0.00,0.00,28.09,0.00,0.00,-0.42,0.00,0.00,0.00,0.00,0.00,100.49,102.86,102.92,100.44,-2.342079689,2.4101069,263481,187456,0.56,1.21,1.79,572486,1268564,0.59
39511,0.0000,0.0000,0.7739,51.76,62.57,113.94,0.00,0.00,0.00,0.00,0.00,0.00,68.24,0.00,0.00,0.00,0.00,0.00,0.00,6.37,0.00,0.00,0.58,0.00,0.00,0.00,0.00,0.00,99.52,102.35,103.33,98.87,-2.859931674,4.353343094,345354,351114,0.55,1.05,1.43,572745,1110392,4.64
40785,0.0000,-2.5086,1.4576,0.00,0.00,83.06,84.22,86.07,54.14,53.35,67.24,76.40,0.00,83.15,0.00,76.18,78.31,85.92,28.13,0.00,28.03,26.61,0.52,0.39,0.27,58.33,0.05,-0.15,88.9,87.54,89.21,86.46,1.867766701,3.15114014,297735,294270,-0.29,-0.6,-0.91,572864,0,0.02
39637,3.2569,3.4645,-0.4152,0.00,0.00,112.45,115.64,118.15,56.76,48.27,49.46,42.29,0.00,117.17,0.00,109.95,46.02,45.95,18.07,0.00,13.97,28.43,0.03,-0.15,-0.28,58.33,-0.46,-0.58,136.04,141.59,142.44,135.14,-3.770248285,5.163754686,341745,285538,-0.69,-1.17,-1.62,572924,922434,0.05
39191,0.0000,0.0000,-0.5707,-92.30,86.39,63.04,0.00,0.00,0.00,0.00,0.00,0.00,68.81,0.00,0.00,0.00,0.00,0.00,0.00,20.43,0.00,0.00,-0.23,0.00,0.00,66.67,0.00,0.00,61.83,62.99,63.27,61.34,-2.059242832,3.057183589,217730,37776,-1.49,-3.03,-3.9,572926,878267,1.59
42116,2.0216,0.0000,0.9904,88.57,16.35,58.10,0.00,0.00,0.00,0.00,0.00,0.00,62.66,0.00,61.76,0.00,0.00,0.00,25.99,25.65,0.00,0.00,0.22,0.00,0.00,0.00,0.00,0.00,56.22,56.34,57.19,55.73,1.297297297,2.630630631,325118,434424,-1.36,-2.36,-2.88,573021,1403168,1.2
39713,0.0000,0.0000,3.0167,205.83,22.99,70.36,0.00,0.00,0.00,0.00,0.00,0.00,5.55,0.00,75.41,0.00,0.00,0.00,0.00,15.24,0.00,0.00,-0.19,0.00,0.00,0.00,0.00,0.00,120.92,104.97,130,103.35,15.65758011,25.49019608,21084,23130,11.55,12.05,12.14,573113,729697,-2.37
41045,-2.6964,0.0000,-1.8512,-102.21,91.99,79.29,0.00,0.00,0.00,0.00,0.00,0.00,80.40,0.00,88.10,0.00,0.00,0.00,0.00,19.50,0.00,0.00,0.20,0.00,0.00,0.00,0.00,0.00,92.9,93.16,94.16,91.81,-0.268384326,2.522812668,286027,140117,-0.39,-0.58,-1.56,573224,1015292,0.13
40981,0.0000,1.7243,-0.4699,0.00,0.00,106.43,102.36,102.54,33.62,42.49,58.93,69.69,0.00,103.48,0.00,101.18,79.01,78.10,21.38,0.00,29.78,21.15,0.14,0.22,0.22,66.67,0.00,-0.06,106.71,106.55,107.35,105.67,0.347940568,1.579838255,250193,148387,-0.53,-1.07,-1.55,573231,1115641,-1.26
44305,0.0000,0.0281,0.8038,0.00,0.00,65.91,68.47,70.03,0.00,70.50,90.43,88.19,0.00,66.44,0.00,62.09,0.00,90.96,28.00,0.00,32.91,19.90,0.81,0.52,0.30,0.00,0.00,0.22,63.48,62.98,63.63,62.63,0.650071349,1.585539876,65552,54874,-0.05,0.06,0.44,573397,1762743,-0.86
41703,0.0000,1.5565,-0.2824,0.00,0.00,104.63,100.48,100.69,28.47,41.81,25.24,45.19,0.00,102.17,0.00,99.03,20.32,56.34,22.38,0.00,24.47,30.54,0.07,0.19,0.31,41.67,0.11,0.12,100.98,103.35,103.53,100.85,-2.274266912,2.593632053,262715,295307,0.47,1.41,2.38,573406,1288052,0.92
41414,0.0000,0.7486,0.3355,0.00,0.00,99.93,104.36,106.25,76.43,72.95,87.58,86.66,0.00,99.39,0.00,91.40,90.20,92.91,38.62,0.00,40.99,24.37,0.77,0.61,0.42,75.00,0.37,0.21,96.45,95.93,97.11,95.23,0.44782337,1.957925432,118621,55887,-0.4,-0.35,-0.36,573732,1149372,-0.65
39525,0.0000,0.0000,0.4154,62.38,19.43,111.77,0.00,0.00,0.00,0.00,0.00,0.00,106.66,0.00,0.00,0.00,0.00,0.00,0.00,20.76,0.00,0.00,0.22,0.00,0.00,0.00,0.00,0.00,109.42,106.15,109.8,105.68,3.538985617,3.898561696,129912,73888,0.92,2.07,3.03,573792,1059786,-4.32
39793,0.0000,-6.3286,0.9829,0.00,0.00,38.16,39.74,40.32,42.08,46.06,23.62,39.55,0.00,40.80,0.00,34.91,23.26,48.08,25.47,0.00,10.83,9.52,0.20,0.11,0.05,58.33,-0.03,-0.13,47.98,44.05,49.12,43.28,10.24816176,13.41911765,282170,175364,-2.86,-4.99,-6.48,574018,693906,-0.72
40767,0.0000,-2.5312,-2.0846,0.00,0.00,82.99,75.15,75.87,24.46,31.31,19.20,27.24,0.00,84.58,0.00,75.48,23.68,32.54,6.01,0.00,56.25,47.92,-0.65,-0.53,-0.39,33.33,-0.37,-0.20,85.38,85.55,87.37,84.02,-0.396640224,3.908072795,321538,215412,-0.31,-0.67,-1.06,574491,0,2.29
40038,0.0000,1.7265,0.5655,0.00,0.00,65.66,68.32,70.61,57.98,52.62,67.84,53.59,0.00,70.15,0.00,65.68,70.84,39.80,19.35,0.00,18.19,12.43,-0.10,-0.10,-0.19,50.00,-0.13,-0.10,70.52,70.54,72.21,70.05,0.513112885,3.078677309,294995,167244,-1.96,-3.35,-4.23,574501,150349,-3.39
39799,0.0000,-5.6752,0.9685,0.00,0.00,42.68,37.35,37.55,27.38,39.22,14.49,22.33,0.00,40.58,0.00,34.75,15.51,16.15,15.95,0.00,24.53,16.81,-0.18,0.00,0.10,33.33,-0.12,-0.05,40.06,43.75,45.5,39.88,-8.119266055,12.88990826,153742,73440,-4.55,-7.21,-9.1,574691,691160,-4.1
41925,0.0000,-1.6335,-1.2423,0.00,0.00,70.98,66.80,67.41,25.17,27.16,22.57,22.28,0.00,74.16,0.00,66.08,16.74,20.29,6.26,0.00,60.00,53.60,-0.45,-0.48,-0.45,41.67,-0.60,-0.50,84.97,85.2,85.87,84.07,-0.643124415,2.104770814,286757,147930,1.47,1.37,1.46,575133,1064417,-2.62
39513,0.0000,0.0000,1.1382,168.57,5.68,115.59,0.00,0.00,0.00,0.00,0.00,0.00,78.26,0.00,0.00,0.00,0.00,0.00,0.00,6.19,0.00,0.00,0.59,0.00,0.00,0.00,0.00,0.00,105.47,104.64,105.97,102.85,0.908916954,2.985074627,318576,329928,0.8,1.69,2.38,575135,1115081,-0.43
42142,0.0000,2.0705,-0.4793,0.00,0.00,57.78,51.48,52.59,25.56,31.06,16.49,17.48,0.00,58.03,0.00,51.93,12.97,11.89,0.00,0.00,45.18,31.64,-0.68,-0.59,-0.41,41.67,-0.31,-0.07,59.55,59.85,60.88,59.06,-0.683789193,3.035356905,136008,73396,-0.81,-1.2,-1.43,575278,1308432,-2.09
39737,0.0000,0.0000,-3.9763,-151.35,95.34,53.56,0.00,0.00,0.00,0.00,0.00,0.00,8.15,0.00,63.42,0.00,0.00,0.00,0.00,31.30,0.00,0.00,-0.48,0.00,0.00,0.00,0.00,0.00,69.85,73.6,74.5,68.57,-6.291923799,7.955460156,245934,98074,-0.41,-0.84,-1.29,575303,702404,-0.45
41766,0.0000,-0.1278,-0.5436,0.00,0.00,105.28,105.33,105.74,46.77,54.43,42.22,56.04,0.00,105.18,0.00,101.68,45.06,61.85,28.37,0.00,44.46,45.82,0.21,0.38,0.47,50.00,0.16,0.17,100.85,99.83,100.99,99.78,0.991387943,1.211696375,283241,288088,0.83,1.78,2.81,575687,1208134,-0.55
41843,-0.3546,0.0000,0.1631,6.44,35.74,94.74,0.00,0.00,0.00,0.00,0.00,0.00,29.92,0.00,97.10,0.00,0.00,0.00,0.00,25.12,0.00,0.00,-0.06,0.00,0.00,0.00,0.00,0.00,103.02,101.96,103.34,101.79,-0.837424199,1.491962653,256848,343029,1.2,2.18,2.97,576597,1198172,-1.2
41417,0.6638,0.0000,-0.1880,-140.58,53.61,102.99,0.00,0.00,0.00,0.00,0.00,0.00,85.78,0.00,109.94,0.00,0.00,0.00,0.00,1.81,0.00,0.00,0.77,0.00,0.00,0.00,0.00,0.00,94.44,94.18,94.46,92.21,0.329331775,2.390311272,317989,336438,-0.15,-0.02,0.29,576609,1224261,-0.5
41649,0.0000,-0.3006,-1.4337,0.00,0.00,104.93,101.57,102.69,53.68,57.04,45.43,52.87,0.00,101.97,0.00,99.26,36.66,57.38,29.47,0.00,28.53,38.72,0.12,0.28,0.43,50.00,0.23,0.27,92.89,92.3,93.38,91.99,0.661031643,1.506285219,240967,181677,-0.19,-0.11,0.09,576612,1190400,-1.29
39884,1.4357,0.0000,1.0734,74.98,19.17,46.19,0.00,0.00,0.00,0.00,0.00,0.00,107.90,0.00,54.08,0.00,0.00,0.00,0.00,19.05,0.00,0.00,0.17,0.00,0.00,0.00,0.00,0.00,47.03,42.73,47.22,42.51,11.10323648,11.12686038,284102,150415,-0.94,-1.98,-2.96,576614,723688,-0.96
39183,0.0000,0.0000,-0.4794,-78.51,87.85,65.91,0.00,0.00,0.00,0.00,0.00,0.00,47.90,0.00,0.00,0.00,0.00,0.00,0.00,15.73,0.00,0.00,0.09,0.00,0.00,66.67,0.00,0.00,62.01,61.81,62.56,61.53,0.19389239,1.664243012,274016,223308,-2.83,-4.49,-5.46,576673,932379,1.93
40955,0.4818,0.0000,0.8453,146.40,5.99,105.94,0.00,0.00,0.00,0.00,0.00,0.00,3.44,0.00,109.08,0.00,0.00,0.00,0.00,28.26,0.00,0.00,-0.33,0.00,0.00,0.00,0.00,0.00,102.28,101.9,102.69,100.84,0.422189494,1.816396662,183981,78658,-0.25,-0.65,-1.17,576723,1066091,1.5
42216,0.0000,-2.3585,-0.1785,0.00,98.03,44.50,45.14,46.17,54.51,53.40,60.84,56.52,0.00,44.94,0.00,40.33,61.89,52.19,14.82,0.00,32.91,35.02,0.11,0.10,0.20,33.33,0.21,0.11,46.77,48.47,48.62,46.7,-3.447563997,3.963666391,328276,508226,-0.36,-1.04,-1.73,576955,1373104,-1.56
41292,0.0000,1.5181,0.2837,0.00,0.00,89.94,92.01,93.18,66.61,51.64,69.62,50.15,0.00,93.01,0.00,88.64,68.17,42.48,15.92,0.00,45.26,45.06,-0.03,-0.28,-0.49,58.33,-0.20,-0.19,95.46,95.19,95.67,94.91,0.325801366,0.798738833,149325,58563,-0.39,-0.84,-1.06,577341,1112279,1
44062,0.0000,0.7537,-0.0230,0.00,0.00,37.09,40.38,40.52,0.00,53.34,76.57,65.48,0.00,39.64,0.00,37.37,0.00,54.32,19.70,0.00,7.97,12.87,0.07,-0.08,-0.13,0.00,0.00,-0.16,42.79,42.6,43.03,42.36,0.564042303,1.574618096,70219,57929,-0.17,-0.45,-0.75,577432,1510214,-0.12
41016,0.0000,-0.5089,-0.1206,0.00,0.00,87.03,83.43,83.75,25.37,22.90,24.86,21.55,0.00,89.92,0.00,81.59,25.80,17.36,10.93,0.00,74.98,80.38,-0.33,-0.48,-0.59,41.67,-0.67,-0.59,104.14,103.15,105.07,102.66,0.949980613,2.336176813,222666,104387,-0.36,-0.76,-1.29,577466,1066391,-1.44
40116,2.0708,0.0000,-0.3337,-26.02,97.09,75.79,0.00,0.00,0.00,0.00,0.00,0.00,82.56,0.00,79.90,0.00,0.00,0.00,0.00,25.79,0.00,0.00,-0.48,0.00,0.00,0.00,0.00,0.00,77,79.98,80.21,76.85,-3.593339176,4.206836109,393933,339190,-0.64,-1.27,-1.79,577633,280128,1.11
40318,-2.9877,0.0000,-2.4875,-133.70,85.26,71.69,0.00,0.00,0.00,0.00,0.00,0.00,98.44,0.00,80.46,0.00,0.00,0.00,0.00,25.96,0.00,0.00,-0.01,0.00,0.00,0.00,0.00,0.00,68.01,71.2,71.29,64.24,-2.662086733,10.09016745,15921,35870,-2.19,-3.59,-4.23,578041,85029,0.52
40917,0.0000,1.0323,0.4526,0.00,0.00,105.86,106.55,108.55,71.54,69.89,75.96,80.95,0.00,102.87,0.00,94.32,72.58,86.30,41.47,0.00,62.96,46.49,0.68,0.65,0.69,83.33,0.36,0.21,101.33,101.92,102.15,100.1,-0.656862745,2.009803922,286039,215536,-0.19,-0.61,-0.67,578090,1076174,0.81
40795,-0.5559,0.0000,1.2525,32.98,42.38,91.21,0.00,0.00,0.00,0.00,0.00,0.00,90.37,0.00,96.38,0.00,0.00,0.00,0.00,11.04,0.00,0.00,0.49,0.00,0.00,0.00,0.00,0.00,87.24,88.77,89.5,85.64,-2.032565974,4.334643459,316300,232859,-0.17,-0.44,-0.69,578994,1021989,1.49
42517,1.8971,0.0000,0.1359,90.19,0.00,47.40,0.00,0.00,0.00,0.00,0.00,0.00,25.28,0.00,50.44,0.00,0.00,0.00,0.00,20.73,0.00,0.00,-0.70,0.00,0.00,0.00,0.00,0.00,49.56,49.31,49.6,48.69,0.32388664,1.842105263,403664,527217,-0.43,-0.79,-1.12,579004,1387724,-0.7
41499,0.0000,1.3080,-0.6067,0.00,0.00,103.94,101.86,103.17,42.49,42.16,36.75,26.28,0.00,105.45,0.00,100.23,31.45,17.45,17.10,0.00,27.80,22.39,-0.21,-0.29,-0.36,16.67,-0.18,-0.11,106.53,106.15,107.2,105.56,0.4147422,1.545857291,262763,217158,0.39,1.63,3,579056,1284920,0.36
42304,-0.4000,0.0000,-0.9427,-154.06,0.00,39.03,0.00,0.00,0.00,0.00,0.00,0.00,8.26,0.00,44.51,0.00,0.00,0.00,0.00,35.64,0.00,0.00,-0.68,0.00,0.00,0.00,0.00,0.00,43.39,43.78,43.91,42.58,-0.777498285,3.04139035,363617,534536,-0.91,-1.73,-2.43,579307,1338824,2.73
44130,-0.0282,0.0000,-0.2002,-215.86,90.64,46.06,0.00,0.00,77.21,0.00,0.00,0.00,92.79,0.00,48.47,0.00,76.65,0.00,0.00,8.88,0.00,0.00,0.41,0.00,0.00,58.33,0.59,0.00,38.6,39.69,39.74,38.28,-2.966314731,3.670186023,354283,406342,-0.32,-0.65,-0.96,579965,1432586,0.34
41067,0.0000,-3.7547,-0.6816,0.00,0.00,88.68,89.33,89.78,58.66,57.70,51.75,57.50,0.00,87.81,0.00,83.04,47.29,55.48,28.86,0.00,25.68,39.91,0.31,0.28,0.28,75.00,0.30,0.26,83.75,85.5,87.03,83.43,-1.989467525,4.212990053,303691,261759,-1.38,-1.25,-2.1,580400,1017160,0.87
42268,0.2662,0.0000,0.6905,37.85,0.00,46.65,0.00,0.00,0.00,0.00,0.00,0.00,-4.48,0.00,48.01,0.00,0.00,0.00,0.00,21.27,0.00,0.00,0.01,0.00,0.00,0.00,0.00,0.00,46.48,44.97,46.74,44.69,3.334815474,4.557581147,98340,49704,-0.24,-0.73,-1.35,580517,1287188,-0.28
40528,1.4038,0.0000,0.0961,33.27,74.06,87.46,0.00,0.00,0.00,0.00,0.00,0.00,60.62,0.00,95.66,0.00,0.00,0.00,0.00,29.88,0.00,0.00,-0.03,0.00,0.00,0.00,0.00,0.00,87.7,88.48,88.65,87.63,-1.038140375,1.15098172,201986,106730,-1.22,-2.01,-2.63,580823,1036649,0.15
40373,0.0000,-0.2473,0.4389,0.00,0.00,71.24,74.45,76.24,60.03,52.23,70.39,51.40,0.00,75.72,0.00,69.88,60.93,48.70,17.66,0.00,41.65,50.56,0.08,-0.16,-0.40,41.67,-0.29,-0.25,77.04,77.13,78.15,76.38,-0.142579391,2.294232016,318226,161267,-0.01,-0.41,-0.89,581137,171880,-0.14
41648,-0.8905,0.0000,-1.5383,-126.72,89.06,105.13,0.00,0.00,0.00,0.00,0.00,0.00,15.81,0.00,104.95,0.00,0.00,0.00,0.00,20.04,0.00,0.00,0.20,0.00,0.00,0.00,0.00,0.00,92.28,92.58,92.93,91.24,-0.291734198,1.826039978,247859,206164,-0.24,-0.19,0.08,581252,1200197,0.59
44302,0.2726,0.0000,0.6900,159.85,12.96,65.14,0.00,0.00,77.06,0.00,0.00,0.00,90.28,0.00,70.23,0.00,91.45,0.00,0.00,11.55,0.00,0.00,0.65,0.00,0.00,75.00,0.29,0.00,63.07,63.32,63.88,62.83,-0.394819962,1.658243841,84331,76968,-0.04,0.03,0.33,581607,1771031,0.5
41428,-0.0660,0.0000,-0.7669,-99.86,63.59,109.23,0.00,0.00,0.00,0.00,0.00,0.00,10.07,0.00,111.48,0.00,0.00,0.00,0.00,13.13,0.00,0.00,0.11,0.00,0.00,0.00,0.00,0.00,93.39,91.73,93.7,91.26,1.943019321,2.663464687,281930,285093,-0.2,-0.22,0.01,582211,1218825,0.48
41688,1.4714,0.0000,0.9894,152.88,1.57,99.77,0.00,0.00,0.00,0.00,0.00,0.00,97.03,0.00,103.01,0.00,0.00,0.00,0.00,17.85,0.00,0.00,0.31,0.00,0.00,0.00,0.00,0.00,103.14,100.32,103.25,100.23,2.729083665,3.007968127,172740,94856,0.53,1.5,2.54,582660,1238441,0.23
41425,0.0000,0.4133,-0.8716,0.00,0.00,109.32,104.79,105.32,45.25,57.80,54.44,71.77,0.00,103.56,0.00,95.25,64.10,81.00,28.28,0.00,76.99,69.51,0.33,0.53,0.68,66.67,0.48,0.46,91.61,93.64,93.85,91.56,-2.105150673,2.447104082,262733,297567,-0.24,-0.3,-0.19,582749,1203708,1.66
41068,-4.0053,0.0000,-0.4009,-84.43,70.09,90.95,0.00,0.00,0.00,0.00,0.00,0.00,19.39,0.00,92.39,0.00,0.00,0.00,0.00,19.01,0.00,0.00,0.16,0.00,0.00,0.00,0.00,0.00,84.5,83.63,84.67,82,0.895522388,3.188059701,276501,239116,0.11,-0.44,-0.81,582790,1004855,-4.55
40681,0.0000,-1.4253,-2.1066,0.00,0.00,92.75,94.65,95.62,47.27,47.34,71.63,74.29,0.00,95.11,0.00,90.04,82.07,87.91,27.37,0.00,17.45,31.17,0.04,0.02,-0.14,58.33,-0.16,-0.30,100.1,97.57,100.99,97.46,3.291713961,3.642554948,218332,102731,-0.73,-1.01,-1.28,582884,1068303,-1.32
40449,-0.0566,0.0000,0.1542,6.52,36.27,88.76,0.00,0.00,0.00,0.00,0.00,0.00,-18.80,0.00,89.65,0.00,0.00,0.00,0.00,31.13,0.00,0.00,-0.04,0.00,0.00,0.00,0.00,0.00,76.18,76.01,76.18,76.01,-0.44432828,0.22216414,315750,352137,-1.6,-2.22,-2.99,583166,373876,1.66
40865,3.1468,0.0000,0.2855,47.71,55.72,103.41,0.00,0.00,0.00,0.00,0.00,0.00,19.16,0.00,105.19,0.00,0.00,0.00,0.00,17.76,0.00,0.00,0.11,0.00,0.00,0.00,0.00,0.00,97.41,98.61,100.15,96.64,-1.426836673,3.551912568,35421,38966,-0.26,-0.22,-0.21,583224,794268,-0.62
39062,0.7179,0.5834,0.2690,0.00,0.00,54.42,58.46,58.74,66.78,58.28,86.08,82.80,0.00,54.60,59.84,49.35,90.37,87.74,24.65,0.00,37.29,35.04,0.72,0.41,0.08,0.00,-0.16,-0.46,61.22,62.21,62.25,61.05,-1.305819765,1.934547799,255423,213011,-1.14,-2.07,-2.78,583229,889742,-0.28
44070,0.0000,0.7015,-0.0294,0.00,0.00,38.02,40.54,40.71,0.00,53.52,75.10,75.85,0.00,39.93,0.00,37.97,0.00,78.71,18.67,0.00,8.12,8.05,0.14,0.03,-0.04,0.00,0.00,-0.05,43.02,43.45,43.5,42.36,-0.898410504,2.626123013,317435,379823,-0.26,-0.57,-0.84,583264,1562005,-0.05
40197,0.0000,1.2622,-0.5714,0.00,0.00,80.28,81.67,82.43,68.96,63.38,83.19,83.14,0.00,79.69,0.00,75.32,85.53,85.04,16.05,0.00,30.47,30.98,0.20,0.39,0.51,58.33,0.30,0.24,79.02,77.85,79.15,76.76,1.307692308,3.064102564,50175,68799,-0.3,-0.79,-1.38,583975,979287,-1.26
40372,-0.1707,0.0000,0.2629,51.97,10.66,71.04,0.00,0.00,0.00,0.00,0.00,0.00,85.35,0.00,82.60,0.00,0.00,0.00,0.00,27.02,0.00,0.00,-0.03,0.00,0.00,0.00,0.00,0.00,77.15,75.06,77.37,74.25,2.935290193,4.162775183,314878,201249,-0.17,-0.53,-1.14,584096,169145,-0.09
40564,0.5978,0.0000,-0.7606,-115.27,86.83,106.42,0.00,0.00,0.00,0.00,0.00,0.00,-6.39,0.00,111.47,0.00,0.00,0.00,0.00,15.63,0.00,0.00,-0.10,0.00,0.00,0.00,0.00,0.00,89.11,89.45,90.22,88.87,0.281341436,1.519243754,261277,410592,-1.5,-2.89,-3.9,584230,1104212,-1.39
41800,0.5310,0.0000,0.1287,126.08,22.54,103.10,0.00,0.00,0.00,0.00,0.00,0.00,-5.92,0.00,105.35,0.00,0.00,0.00,0.00,31.40,0.00,0.00,-0.06,0.00,0.00,0.00,0.00,0.00,104.28,104.46,105.06,103.98,-0.248708628,1.033097379,244278,229052,0.87,1.87,2.71,584341,1282991,0.19
42277,0.0000,0.0626,-0.0406,0.00,59.25,44.04,39.89,40.49,26.12,32.77,13.87,16.64,0.00,43.89,0.00,39.44,15.58,10.52,7.05,0.00,34.40,20.70,-0.55,-0.40,-0.21,8.33,-0.42,-0.23,45.34,44.92,45.85,44.68,1.002450434,2.606371129,353607,448642,-0.5,-1.11,-1.75,584469,1297414,-0.36
44004,2.7656,0.0000,-0.4185,150.85,1.58,39.95,0.00,0.00,67.07,0.00,0.00,0.00,72.69,0.00,42.61,0.00,65.35,0.00,0.00,15.97,0.00,0.00,0.10,0.00,0.00,58.33,0.20,0.00,40.6,39.18,40.7,39.12,2.967283794,4.007101192,18811,19690,0.02,-0.1,-0.2,584635,1579939,-0.66
39456,1.4107,1.2918,0.2378,0.00,0.00,97.60,100.77,102.45,70.81,67.27,83.24,84.04,0.00,96.02,106.22,85.82,85.90,83.03,30.95,0.00,73.61,57.38,0.73,0.70,0.65,75.00,0.45,0.30,95.67,96.24,97.97,95.42,-0.685144815,2.64715042,319821,256377,0.44,1.01,1.54,584841,1082251,-2.08
40525,0.0000,1.2587,0.5313,0.00,0.00,85.99,92.83,93.24,66.48,60.03,75.99,60.30,0.00,90.57,0.00,85.62,85.01,50.02,24.02,0.00,11.93,19.09,0.11,-0.01,-0.15,41.67,0.00,-0.01,88.61,87.68,89.49,87.44,0.934047158,2.335117895,283739,162480,-0.19,-0.63,-1.12,585079,1011010,0.09
40982,1.3057,0.0000,-0.6696,-87.38,82.58,106.35,0.00,0.00,0.00,0.00,0.00,0.00,8.69,0.00,106.42,0.00,0.00,0.00,0.00,32.56,0.00,0.00,-0.32,0.00,0.00,0.00,0.00,0.00,105.43,106.69,107.02,105.12,-1.199512698,1.780526661,264410,122913,-0.52,-1.05,-1.55,585295,1103432,-0.39
40862,0.0000,2.7214,0.8879,0.00,0.00,98.88,100.10,101.33,54.83,55.91,67.14,72.35,0.00,99.01,0.00,93.24,71.61,78.53,35.13,0.00,41.19,23.40,0.55,0.43,0.22,66.67,0.15,0.07,99.37,98.04,99.84,97.51,1.253311596,2.374159364,277573,150312,-0.06,0.02,0.1,585378,885912,3.27
39974,3.9986,0.0000,0.5546,120.78,5.09,62.70,0.00,0.00,0.00,0.00,0.00,0.00,81.08,0.00,70.27,0.00,0.00,0.00,0.00,12.94,0.00,0.00,0.47,0.00,0.00,0.00,0.00,0.00,71.33,70.51,71.79,70.43,1.885444936,1.942579631,302713,221695,-0.7,-1.56,-2.27,585951,489620,1.22
42333,0.0000,-1.1162,0.1248,0.00,5.82,34.28,28.21,28.28,12.95,20.95,6.89,11.54,0.00,33.93,0.00,27.36,8.31,8.69,5.83,0.00,62.21,40.33,-0.69,-0.64,-0.53,8.33,-0.91,-0.65,43.2,42.69,43.25,41.72,1.289566237,3.587338804,381506,561036,-1.37,-2.41,-3.17,586003,1421272,-1.48
41109,1.0815,0.0000,2.2335,187.43,8.83,97.36,0.00,0.00,0.00,0.00,0.00,0.00,65.53,0.00,97.82,0.00,0.00,0.00,0.00,12.94,0.00,0.00,-0.07,0.00,0.00,0.00,0.00,0.00,92.12,90.08,92.94,89.86,2.503616335,3.427172583,79083,53336,-0.51,0.1,0.56,586040,947673,-0.66
42576,0.0000,-0.7467,-0.5370,0.00,97.98,43.42,43.42,43.63,33.05,41.53,38.88,45.90,0.00,46.21,0.00,43.28,0.00,54.11,19.18,0.00,10.08,16.13,-0.23,-0.17,-0.14,41.67,0.08,0.18,43.05,44.2,44.37,42.97,-2.733845459,3.163126977,384390,529218,-0.73,-1.48,-2.18,586236,1377307,-0.43
39855,-1.2478,0.0000,-0.7008,-180.81,96.28,53.90,0.00,0.00,0.00,0.00,0.00,0.00,57.85,0.00,56.27,0.00,0.00,0.00,0.00,15.19,0.00,0.00,0.26,0.00,0.00,0.00,0.00,0.00,35.94,38.15,38.47,35.65,-4.287616511,7.509986684,260638,203617,-6.53,-10.01,-11.89,586378,750818,-1.94
42573,-0.8937,0.0000,-0.4282,-120.67,0.00,43.43,0.00,0.00,0.00,0.00,0.00,0.00,56.25,0.00,49.02,0.00,61.91,0.00,0.00,22.90,0.00,0.00,-0.16,0.00,0.00,0.00,0.00,0.00,44.26,44.6,44.97,43.74,-0.628648406,2.76156264,419784,522140,-0.68,-1.36,-2.03,586601,1379125,-1.15
